"subj" "item" "TFT" "syll_len" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "IC" "SC"
"69659" 4 71 836 3 0 1 1 1 NA 5 3 1
"69660" 4 71 0 2 0.5 591 5915 1 1 3 0 1
"69661" 4 71 488 3 1 23 23 1 1 4 0 1
"69662" 4 71 0 1 0.5 18820 25348 3 3 2 0 2
"69663" 4 71 406 2 0 1188 1190 757 21 3 0 1
"69664" 4 71 208 2 0 23 23 7 7 4 0 1
"69665" 4 71 212 4 2 1 1 1 1 8 3 1
"69666" 4 71 0 1 0 8766 25348 1 NA 2 0 1
"69667" 4 71 638 4 0 1 14 1 NA 4 0 1
"69668" 4 71 242 2 0 20 61 1 1 3 10 0
"69669" 4 71 208 1 0 1646 14482 4 3 2 0 0
"69670" 4 71 0 2 0 1045 7560 179 NA 2 0 0
"69671" 4 71 0 1 0 19415 18846 298 1871 1 0 0
"69672" 4 72 0 3 1 23 23 NA NA 4 0 1
"69673" 4 72 118 1 0.5 6947 12697 6 NA 2 0 1
"69674" 4 72 0 2 0.5 44 141 2 36 4 0 0
"69675" 4 72 446 1 1 6478 25348 7 1 2 0 1
"69676" 4 72 262 3 0.5 260 6262 18 71 4 0 2
"69677" 4 72 150 2 0 333 332 11 36 3 0 1
"69678" 4 72 398 3 0.5 2 5 1 1 5 0 1
"69679" 4 72 252 1 0.5 10733 14482 1 1 2 1 0
"69680" 4 72 1128 3 0.5 NA NA NA NA 5 0 0
"69681" 4 72 0 1 0 1349 1349 NA NA 2 0 1
"69682" 4 72 454 3 0 6 9 NA 1 3 0 1
"69683" 4 72 0 1 0.5 6947 12697 NA NA 2 0 1
"69684" 4 72 368 2 1 49 49 1 NA 3 0 1
"69685" 4 72 418 4 1 4 7 1 1 6 0 1
"69686" 4 72 288 2 0 30 74 1 1 3 7 0
"69687" 4 72 220 2 0 2277 9800 17 22 2 0 0
"69688" 4 72 0 2 1 1306 3918 445 753 4 0 0
"69689" 4 72 0 1 0 19415 18846 365 774 1 0 0
"69690" 4 73 306 3 1 23 23 NA NA 4 0 1
"69691" 4 73 0 1 0.5 6947 12697 6 NA 2 0 1
"69692" 4 73 330 2 0 333 332 1 5 3 0 2
"69693" 4 73 238 2 0.5 30 61 1 1 3 0 2
"69694" 4 73 316 2 0 2107 2116 2 2 2 0 2
"69695" 4 73 536 5 1 1 3 1 1 10 1 1
"69696" 4 73 244 1 0 8766 25348 1 NA 2 0 1
"69697" 4 73 128 3 0.5 28 102 8 NA 6 7 0
"69698" 4 73 0 2 0 5122 5122 2 6 2 0 1
"69699" 4 73 400 3 0 6 9 NA NA 3 0 1
"69700" 4 73 0 1 0.5 18820 25348 1 2 2 0 2
"69701" 4 73 272 2 0 1188 1190 757 21 3 0 1
"69702" 4 73 246 2 0 23 23 7 7 4 0 1
"69703" 4 73 638 3 1 8 30 1 3 6 3 1
"69704" 4 73 356 2 0 302 302 1 1 3 0 2
"69705" 4 73 376 3 0 6 9 NA NA 3 0 1
"69706" 4 73 0 1 0 8766 25348 NA 2 2 0 1
"69707" 4 73 556 2 0 23 23 1 4 4 0 1
"69708" 4 73 764 2 1 480 3918 1 1 4 2 1
"69709" 4 73 202 1 0 8766 25348 24 182 2 0 1
"69710" 4 73 216 2 0 3192 3906 159 303 3 1 0
"69711" 4 73 0 1 0 19415 18846 37 68 1 0 0
"69712" 4 74 158 3 0 77 130 NA NA 4 0 1
"69713" 4 74 0 1 0 1862 1863 16 18 2 0 1
"69714" 4 74 336 2 0.5 2830 NA 76 NA 4 0 1
"69715" 4 74 510 3 0.5 16 16 NA NA 5 0 1
"69716" 4 74 0 1 0.5 18820 25348 1 2 2 0 2
"69717" 4 74 0 3 0.5 12 33 9 12 5 1 1
"69718" 4 74 480 1 0.5 7203 25348 NA 3 2 0 1
"69719" 4 74 432 4 0 10 10 1 NA 5 0 1
"69720" 4 74 0 1 1 12692 25348 3 NA 3 0 1
"69721" 4 74 244 3 1 109 109 15 4 5 0 1
"69722" 4 74 196 1 0 3079 3081 1 1 2 0 1
"69723" 4 74 140 2 0.5 1 2 1 1 5 9 0
"69724" 4 74 0 1 0 19415 18846 1 1 1 0 0
"69725" 4 75 990 3 1 109 109 NA NA 5 0 1
"69726" 4 75 0 1 0 11321 25348 21 29 2 0 2
"69727" 4 75 214 2 0.5 1 2 1 1 4 1 1
"69728" 4 75 198 2 0 5122 5122 1 1 2 0 2
"69729" 4 75 498 4 0 6 6 1 1 5 0 1
"69730" 4 75 384 3 1 176 176 5 5 5 0 1
"69731" 4 75 0 1 0.5 18820 25348 26 19 2 0 2
"69732" 4 75 0 2 0 564 563 420 1 3 0 1
"69733" 4 75 202 3 0.5 16 16 1 1 5 0 1
"69734" 4 75 172 1 0.5 6947 12697 8 NA 2 0 1
"69735" 4 75 0 3 0 539 1621 74 100 4 0 2
"69736" 4 75 302 3 1.5 107 135 2 6 5 0 1
"69737" 4 75 166 2 1.5 NA NA NA NA 8 0 1
"69738" 4 75 0 1 0.5 18820 25348 NA NA 2 0 2
"69739" 4 75 220 2 0 447 449 60 75 2 0 2
"69740" 4 75 386 2 0 3 3 1 1 3 2 1
"69741" 4 75 0 2 0.5 1 1 1 1 3 0 1
"69742" 4 75 178 2 1 458 9800 1 1 3 22 0
"69743" 4 75 0 1 0 19415 18846 34 1049 1 0 0
"69744" 4 4 126 4 0 NA NA NA NA 5 0 1
"69745" 4 4 144 1 0 11321 25348 NA NA 2 0 2
"69746" 4 4 500 2 0 177 182 32 33 3 1 1
"69747" 4 4 266 3 0 11 11 1 1 4 0 1
"69748" 4 4 0 2 0.5 163 111 3 3 3 0 1
"69749" 4 4 416 2 0 7 5 1 NA 3 0 1
"69750" 4 4 0 1 0 11321 25348 2 NA 2 0 2
"69751" 4 4 378 3 1 1 2 1 1 6 1 1
"69752" 4 4 0 1 0.5 18820 25348 1 2 2 0 2
"69753" 4 4 606 3 1.5 168 938 4 7 5 11 1
"69754" 4 4 0 1 0.5 18820 25348 47 52 2 0 2
"69755" 4 4 238 2 0 1188 1190 757 21 3 0 1
"69756" 4 4 232 1 0 1862 1863 283 282 2 0 1
"69757" 4 4 278 2 0 2107 2116 23 23 2 0 1
"69758" 4 4 312 2 0 5122 5122 37 37 2 0 1
"69759" 4 4 214 2 0 148 365 7 11 2 0 2
"69760" 4 4 216 2 0 396 436 10 10 3 1 1
"69761" 4 4 0 1 0 11321 25348 26 80 2 0 2
"69762" 4 4 396 4 1 54 54 39 40 6 1 1
"69763" 4 4 0 1 0 1646 14482 NA NA 2 9 0
"69764" 4 4 0 2 0 1045 7560 179 NA 2 0 0
"69765" 4 4 0 1 0 19415 18846 298 1871 1 0 0
"69766" 4 76 0 3 1 23 23 NA NA 4 0 1
"69767" 4 76 246 2 0 100 951 5 NA 3 0 1
"69768" 4 76 216 1 0.5 6947 12697 27 96 2 0 1
"69769" 4 76 0 3 0.5 6 6 NA NA 4 0 1
"69770" 4 76 186 2 1 14 14 1 1 5 0 1
"69771" 4 76 0 1 0.5 18820 25348 3 2 2 0 2
"69772" 4 76 278 2 0 7 7 NA NA 3 1 1
"69773" 4 76 0 1 1 12692 25348 NA 1 3 0 1
"69774" 4 76 252 3 1 193 2116 NA 373 5 0 2
"69775" 4 76 192 4 0.5 2 7 NA NA 8 0 1
"69776" 4 76 242 1 0.5 18820 25348 1 2 2 0 2
"69777" 4 76 176 2 0 1188 1190 757 21 3 0 1
"69778" 4 76 0 2 0.5 319 566 3 4 4 0 1
"69779" 4 76 266 2 0 177 182 1 1 3 0 1
"69780" 4 76 304 2 0 153 12697 2 17 2 0 1
"69781" 4 76 180 3 2 19 19 2 1 6 0 1
"69782" 4 76 0 1 0 11321 25348 1 1 2 33 0
"69783" 4 76 0 1 0 19415 18846 284 13 1 0 0
"69784" 4 77 460 3 1.5 NA NA NA NA 6 0 1
"69785" 4 77 0 1 0 8766 25348 NA NA 2 0 1
"69786" 4 77 0 3 0.5 449 1763 283 3 4 1 1
"69787" 4 77 124 1 0 1862 1863 2 6 2 0 1
"69788" 4 77 206 2 0 177 182 1 1 3 0 1
"69789" 4 77 220 2 0 153 12697 2 17 2 0 1
"69790" 4 77 268 3 2 19 19 2 1 6 0 1
"69791" 4 77 0 2 0 126 5915 1 1 4 6 0
"69792" 4 77 548 2 0 848 3304 7 192 3 0 0
"69793" 4 77 84 1 0 19415 18846 47 327 1 0 0
"69794" 4 78 408 3 0.5 164 164 NA NA 4 0 1
"69795" 4 78 0 2 0.5 27 20 5 5 4 0 2
"69796" 4 78 466 2 0 237 266 7 5 3 0 2
"69797" 4 78 0 2 0.5 163 111 11 6 3 0 1
"69798" 4 78 340 2 0.5 6 6 1 NA 3 0 1
"69799" 4 78 184 2 0.5 3 3 1 1 3 0 1
"69800" 4 78 268 2 0.5 745 5915 1 1 4 3 1
"69801" 4 78 0 1 0.5 18820 25348 207 212 2 0 2
"69802" 4 78 256 2 0 1294 1294 861 2 3 0 1
"69803" 4 78 240 3 2 19 19 1 1 6 0 1
"69804" 4 78 0 1 0 5500 25348 1 1 2 0 2
"69805" 4 78 222 2 0 344 349 67 88 3 1 1
"69806" 4 78 320 2 0 2 12 1 1 2 5 0
"69807" 4 78 0 2 0 1961 7560 1 1 3 0 0
"69808" 4 78 0 1 0 19415 18846 538 1871 1 0 0
"69809" 4 79 218 3 0.5 333 8126 NA NA 4 0 2
"69810" 4 79 0 3 0.5 700 587 103 113 4 0 1
"69811" 4 79 170 4 0 1 1 1 1 6 0 1
"69812" 4 79 178 2 0 100 951 1 NA 3 0 1
"69813" 4 79 0 1 0 968 968 4 19 1 0 2
"69814" 4 79 0 3 1 193 2116 1 7 5 0 2
"69815" 4 79 322 3 1.5 12 34 1 2 7 0 1
"69816" 4 79 0 1 0 11321 25348 2 3 2 0 2
"69817" 4 79 0 3 0 188 188 71 71 3 4 1
"69818" 4 79 522 1 0.5 7203 25348 36 20 2 0 1
"69819" 4 79 0 3 0.5 182 350 2 17 5 0 1
"69820" 4 79 0 1 0.5 18820 25348 42 102 2 0 2
"69821" 4 79 210 2 0 1188 1190 757 21 3 0 1
"69822" 4 79 462 3 0 31 18 2 1 4 17 1
"69823" 4 79 362 2 0 5122 5122 2 NA 2 0 2
"69824" 4 79 0 2 0 9 9 NA NA 2 0 1
"69825" 4 79 0 2 0 74 74 NA NA 2 0 1
"69826" 4 79 0 1 0 8766 25348 24 7 2 0 1
"69827" 4 79 0 3 0 14 15 2 3 5 0 1
"69828" 4 79 0 1 0 11321 25348 3 7 2 0 2
"69829" 4 79 540 3 0 269 334 68 77 5 1 1
"69830" 4 79 220 3 0.5 223 649 2 23 5 4 1
"69831" 4 79 0 1 0.5 18820 25348 77 97 2 0 2
"69832" 4 79 234 2 0.5 6 6 2 2 3 1 1
"69833" 4 79 412 4 1.5 1 2 1 1 7 0 1
"69834" 4 79 254 2 0 960 7560 1 2 2 0 0
"69835" 4 79 0 1 0 19415 18846 268 1871 1 0 0
"69836" 4 5 388 3 1 4 1184 NA NA 5 0 1
"69837" 4 5 292 3 0.5 3 12 NA 1 5 0 2
"69838" 4 5 334 3 1.5 115 114 1 NA 6 0 1
"69839" 4 5 0 1 1 12692 25348 22 49 3 0 1
"69840" 4 5 254 2 0.5 767 1172 18 149 5 0 1
"69841" 4 5 0 1 0.5 6947 12697 110 27 2 0 1
"69842" 4 5 944 5 1 1 2 1 NA 8 0 1
"69843" 4 5 264 1 0.5 18820 25348 1 NA 2 0 2
"69844" 4 5 0 2 0 1188 1190 757 21 3 0 1
"69845" 4 5 470 3 0 3 3 NA NA 4 0 1
"69846" 4 5 128 2 1 1984 9800 NA 2 4 24 0
"69847" 4 5 0 1 0 19415 18846 309 1049 1 0 0
"69848" 5 6 284 2 0 447 449 NA NA 2 0 2
"69849" 5 6 380 5 2 5 30 NA NA 10 0 1
"69850" 5 6 744 1 0.5 7203 25348 NA 11 2 0 1
"69851" 5 6 778 2 0.5 22 233 4 NA 3 0 1
"69852" 5 6 458 2 0 396 436 NA NA 3 2 1
"69853" 5 6 168 4 0 3 3 NA NA 4 0 1
"69854" 5 6 0 1 0 8766 25348 1 1 2 0 1
"69855" 5 6 266 2 1 5 5 2 NA 4 0 1
"69856" 5 6 354 3 0.5 1730 9800 1 2 4 2 1
"69857" 5 6 0 1 0.5 18820 25348 530 650 2 0 2
"69858" 5 6 524 2 0 1294 1294 861 2 3 0 1
"69859" 5 6 208 2 0 400 1172 2 3 3 0 1
"69860" 5 6 222 3 0.5 14 12 2 2 4 0 1
"69861" 5 6 748 3 0.5 21 74 2 6 5 0 1
"69862" 5 6 0 1 1 12692 25348 3 9 3 0 1
"69863" 5 6 280 4 0.5 4 4 4 NA 5 0 1
"69864" 5 6 182 1 0 1646 14482 1 1 2 13 0
"69865" 5 6 0 2 0 960 7560 151 NA 2 0 0
"69866" 5 6 0 1 0 19415 18846 268 1871 1 0 0
"69867" 5 7 560 6 1 NA NA NA NA 8 0 1
"69868" 5 7 0 1 0 8766 25348 NA NA 2 0 1
"69869" 5 7 198 6 0.5 1 1 NA NA 9 0 1
"69870" 5 7 214 2 1 480 3918 NA 1 4 1 1
"69871" 5 7 0 1 0.5 18820 25348 143 182 2 0 2
"69872" 5 7 328 2 1 2612 2527 2346 1 3 0 1
"69873" 5 7 370 4 0.5 26 27 1 1 7 0 1
"69874" 5 7 0 1 0 11321 25348 1 1 2 0 2
"69875" 5 7 438 2 0.5 3 7 3 4 4 1 1
"69876" 5 7 148 4 0 95 95 1 1 6 0 1
"69877" 5 7 416 3 0 2 66 1 1 4 7 0
"69878" 5 7 146 2 0 848 3304 1 2 3 0 0
"69879" 5 7 0 1 0 19415 18846 47 327 1 0 0
"69880" 5 8 360 4 0 113 115 NA NA 7 0 1
"69881" 5 8 720 2 2.5 505 507 9 10 6 0 1
"69882" 5 8 402 1 1 12692 25348 112 64 3 0 1
"69883" 5 8 942 3 0 62 132 NA 41 4 0 1
"69884" 5 8 994 2 0 6 1172 NA NA 4 0 1
"69885" 5 8 660 1 0.5 6947 12697 2 27 2 0 1
"69886" 5 8 368 4 0 63 59 7 5 4 0 1
"69887" 5 8 478 2 2 667 718 1 1 6 0 1
"69888" 5 8 312 1 0 11321 25348 63 238 2 10 0
"69889" 5 8 0 1 0 19415 18846 284 13 1 0 0
"69890" 5 9 142 2 0 3071 8126 NA NA 2 0 2
"69891" 5 9 146 2 0.5 115 177 55 56 4 0 1
"69892" 5 9 130 2 0 5002 7193 106 1 2 0 1
"69893" 5 9 228 4 1.5 1693 6262 57 111 8 0 1
"69894" 5 9 298 3 1.5 10 135 1 8 6 0 1
"69895" 5 9 426 2 0.5 3 14 1 NA 5 0 1
"69896" 5 9 208 1 0 11321 25348 2 5 2 0 2
"69897" 5 9 228 2 1 1 5 1 2 5 1 1
"69898" 5 9 190 2 0 5002 7193 1 NA 2 0 1
"69899" 5 9 264 3 1 2 2 1 NA 5 0 1
"69900" 5 9 220 3 0 75 595 1 2 4 16 0
"69901" 5 9 0 1 0 19415 18846 4 44 1 0 0
"69902" 5 10 0 3 1 4 4 NA NA 5 0 1
"69903" 5 10 354 1 0.5 7203 25348 1 NA 2 0 1
"69904" 5 10 360 3 0.5 449 1763 58 3 4 1 1
"69905" 5 10 612 4 1 3 3 1 1 8 0 1
"69906" 5 10 178 2 0 1014 1015 1 1 2 0 1
"69907" 5 10 182 2 0.5 767 1172 2 3 5 0 1
"69908" 5 10 0 1 0.5 6947 12697 110 27 2 0 1
"69909" 5 10 306 3 0.5 14 12 1 NA 4 0 1
"69910" 5 10 680 4 0 1 74 1 6 5 0 1
"69911" 5 10 512 2 0 148 365 1 1 2 0 1
"69912" 5 10 158 2 0 396 436 10 10 3 0 1
"69913" 5 10 0 1 0 8766 25348 NA 80 2 0 1
"69914" 5 10 218 3 0 3 3 2 NA 4 0 1
"69915" 5 10 250 2 1 1984 9800 NA 2 4 22 0
"69916" 5 10 0 1 0 19415 18846 309 1049 1 0 0
"69917" 5 11 160 2 0 76 77 NA NA 3 0 1
"69918" 5 11 0 1 0 11321 25348 5 23 2 0 2
"69919" 5 11 282 4 0 113 115 26 27 7 1 1
"69920" 5 11 298 3 1.5 2 2 1 1 6 0 1
"69921" 5 11 336 1 1 12692 25348 1 NA 3 0 1
"69922" 5 11 916 2 0 109 109 3 4 3 0 2
"69923" 5 11 494 3 0 11 11 1 1 4 0 1
"69924" 5 11 272 2 0.5 163 111 3 3 3 0 1
"69925" 5 11 540 3 0 NA NA NA NA 3 0 1
"69926" 5 11 162 2 0 334 334 NA NA 3 0 2
"69927" 5 11 168 3 2 1 7 1 1 7 0 1
"69928" 5 11 254 2 0 5122 5122 1 1 2 0 2
"69929" 5 11 148 2 0 2 3 1 1 3 0 1
"69930" 5 11 410 3 0 9 14 1 1 4 1 0
"69931" 5 11 502 2 0 960 7560 1 1 2 0 0
"69932" 5 11 178 1 0 414 8126 4 23 2 1 1
"69933" 5 11 308 2 0 148 365 1 19 2 0 2
"69934" 5 11 194 2 0 396 436 10 10 3 0 1
"69935" 5 11 414 1 0 11321 25348 26 80 2 0 2
"69936" 5 11 596 4 1 54 54 39 40 6 1 1
"69937" 5 11 0 1 0 5500 25348 1 1 2 0 2
"69938" 5 11 542 3 0 20 33 3 12 5 1 1
"69939" 5 11 0 1 0 1470 3255 NA NA 2 6 0
"69940" 5 11 0 1 0 19415 18846 895 2058 1 0 0
"69941" 5 12 156 3 0 950 951 NA NA 4 0 1
"69942" 5 12 154 1 0.5 18820 25348 157 211 2 0 2
"69943" 5 12 202 2 1 77 170 2 6 4 0 2
"69944" 5 12 190 3 0.5 40 176 NA NA 5 2 1
"69945" 5 12 0 1 1 12692 25348 22 39 3 0 1
"69946" 5 12 298 1 0 3079 3081 232 189 2 0 1
"69947" 5 12 0 3 0.5 14 12 1 1 4 0 1
"69948" 5 12 170 1 0 5500 25348 2 3 2 0 2
"69949" 5 12 280 3 0 56 56 19 24 5 1 1
"69950" 5 12 186 1 0 1470 3255 1 1 2 5 0
"69951" 5 12 0 1 0 19415 18846 895 2058 1 0 0
"69952" 5 13 142 3 2.5 NA NA NA NA 7 0 1
"69953" 5 13 242 5 0 NA NA NA NA 8 0 1
"69954" 5 13 212 3 1 196 196 NA NA 5 0 1
"69955" 5 13 342 3 0.5 160 160 2 2 4 3 2
"69956" 5 13 404 2 0 447 449 24 24 2 0 2
"69957" 5 13 124 2 1 77 170 1 4 4 0 2
"69958" 5 13 390 3 0.5 40 176 NA NA 5 1 1
"69959" 5 13 0 1 1 12692 25348 22 39 3 0 1
"69960" 5 13 378 2 0.5 767 1172 18 149 5 0 1
"69961" 5 13 606 1 0.5 6947 12697 110 27 2 0 1
"69962" 5 13 306 3 0.5 5 5 1 NA 5 0 1
"69963" 5 13 634 4 0.5 2 5 1 1 6 0 1
"69964" 5 13 508 2 0 148 365 1 1 2 0 1
"69965" 5 13 168 2 0 396 436 10 10 3 0 1
"69966" 5 13 0 1 0 8766 25348 NA 80 2 0 1
"69967" 5 13 172 3 0 3 3 2 NA 4 0 1
"69968" 5 13 168 2 1 1984 9800 NA 2 4 22 0
"69969" 5 13 0 1 0 19415 18846 309 1049 1 0 0
"69970" 5 14 440 3 0 950 951 NA NA 4 0 1
"69971" 5 14 246 1 0.5 6947 12697 61 96 2 0 1
"69972" 5 14 736 4 0 NA NA NA NA 5 0 1
"69973" 5 14 244 1 0 8766 25348 NA NA 2 0 1
"69974" 5 14 604 2 0.5 3 109 1 10 4 1 1
"69975" 5 14 342 2 0 1961 7560 1 2 3 0 1
"69976" 5 14 178 3 0 39 260 1 1 4 0 2
"69977" 5 14 174 2 0 2107 2116 1 1 2 0 2
"69978" 5 14 218 4 1 43 43 11 11 6 0 2
"69979" 5 14 306 2 0.5 78 89 3 4 3 2 1
"69980" 5 14 300 2 0 1 1 NA NA 2 0 1
"69981" 5 14 66 2 0.5 12 48 NA NA 4 0 1
"69982" 5 14 394 1 0.5 7203 25348 6 16 2 0 1
"69983" 5 14 168 2 0 6 82 1 11 4 24 0
"69984" 5 14 224 1 0 1470 3255 1 5 2 0 0
"69985" 5 14 0 1 0 19415 18846 895 2058 1 0 0
"69986" 5 15 168 2 0 3071 8126 NA NA 2 0 2
"69987" 5 15 0 2 0 54 82 2 5 3 0 1
"69988" 5 15 174 1 0.5 7203 25348 6 8 2 0 1
"69989" 5 15 748 3 0 950 951 21 27 4 0 1
"69990" 5 15 242 1 0.5 6947 12697 61 96 2 0 1
"69991" 5 15 240 3 0.5 4 4 1 1 4 0 1
"69992" 5 15 336 3 0 9 11 1 1 5 0 1
"69993" 5 15 0 1 1 12692 25348 2 6 3 0 1
"69994" 5 15 314 3 0 NA NA NA NA 3 0 1
"69995" 5 15 0 1 0 11321 25348 NA NA 2 0 2
"69996" 5 15 186 3 0 11 11 6 6 3 1 1
"69997" 5 15 160 3 1 88 88 1 1 5 0 1
"69998" 5 15 156 2 0 2277 9800 13 68 2 24 0
"69999" 5 15 170 1 0 166 1763 52 217 2 0 0
"70000" 5 15 0 1 0.5 10733 14482 41 176 2 0 0
"70001" 5 15 0 1 0 19415 18846 6561 8730 1 0 0
"70002" 5 16 1008 3 1.5 26 26 NA NA 6 0 1
"70003" 5 16 172 3 0 19 19 6 6 4 0 1
"70004" 5 16 0 3 1 26 26 13 13 7 1 1
"70005" 5 16 118 1 0.5 6947 12697 5 NA 2 0 1
"70006" 5 16 306 2 0 331 331 56 27 2 0 1
"70007" 5 16 332 2 0 6 6 NA NA 2 0 1
"70008" 5 16 598 2 0 396 436 NA NA 3 0 1
"70009" 5 16 908 1 0.5 18820 25348 58 80 2 0 2
"70010" 5 16 486 2 0 14 14 NA NA 4 1 1
"70011" 5 16 358 2 0 5002 7193 1 NA 2 0 1
"70012" 5 16 390 3 0 46 56 8 NA 5 0 1
"70013" 5 16 330 3 0.5 32 187 1 3 5 2 1
"70014" 5 16 0 2 0.5 1245 5915 31 31 3 0 1
"70015" 5 16 214 3 1.5 549 6262 9 98 6 0 1
"70016" 5 16 364 3 0.5 41 62 NA 1 5 0 1
"70017" 5 16 146 3 0.5 55 59 3 3 4 0 1
"70018" 5 16 0 2 0 5002 7193 8 NA 2 0 1
"70019" 5 16 270 3 1 29 109 1 2 5 1 1
"70020" 5 16 176 2 0.5 82 264 1 1 4 38 0
"70021" 5 16 0 1 0 19415 18846 3 7 1 0 0
"70022" 5 17 152 3 0.5 801 8126 NA NA 4 0 2
"70023" 5 17 172 2 0 1294 1294 154 152 3 0 1
"70024" 5 17 164 1 0 414 8126 3 58 2 0 1
"70025" 5 17 582 2 0.5 698 1337 13 42 3 0 1
"70026" 5 17 292 2 0.5 434 5915 2 NA 3 3 0
"70027" 5 17 0 2 0 835 6262 3 98 2 2 1
"70028" 5 17 340 4 1 46 46 1 1 6 0 1
"70029" 5 17 298 2 0 120 450 1 1 2 1 0
"70030" 5 17 150 2 0 1961 7560 24 83 3 0 0
"70031" 5 17 0 1 0 19415 18846 538 1871 1 0 0
"70032" 5 18 310 2 0 20 115 NA NA 4 0 2
"70033" 5 18 404 4 1.5 NA NA NA NA 8 0 1
"70034" 5 18 288 2 0.5 60 61 NA NA 3 0 2
"70035" 5 18 1290 6 0.5 1 1 1 1 8 0 1
"70036" 5 18 378 2 0 5122 5122 1 1 2 2 2
"70037" 5 18 486 4 2.5 8 17 1 1 10 0 1
"70038" 5 18 150 1 0.5 18820 25348 1 NA 2 0 2
"70039" 5 18 624 2 1 2612 2527 2346 1 3 0 1
"70040" 5 18 542 3 0.5 4 4 1 1 5 0 2
"70041" 5 18 602 2 1 3 3 1 1 3 3 1
"70042" 5 18 480 2 0 5002 7193 2 NA 2 0 1
"70043" 5 18 0 2 0 14 14 1 NA 4 0 1
"70044" 5 18 276 5 1.5 125 526 1 NA 10 0 2
"70045" 5 18 334 4 1.5 8 8 1 NA 9 0 1
"70046" 5 18 300 2 0 5002 7193 1 NA 2 0 1
"70047" 5 18 192 3 0 26 26 2 NA 3 0 1
"70048" 5 18 0 4 0 10 450 1 1 4 2 1
"70049" 5 18 606 2 0.5 18 37 1 1 3 12 0
"70050" 5 18 170 2 0.5 41 234 1 NA 3 0 0
"70051" 5 18 140 1 0 19415 18846 20 92 1 0 0
"70052" 5 19 0 2 0.5 78 89 NA NA 3 0 1
"70053" 5 19 230 1 0.5 18820 25348 16 18 2 0 2
"70054" 5 19 414 2 0.5 14 19 2 3 4 0 1
"70055" 5 19 166 3 0 8 11 1 1 3 2 1
"70056" 5 19 0 1 1 12692 25348 5 1 3 0 1
"70057" 5 19 342 3 1 29 29 4 NA 4 0 1
"70058" 5 19 206 5 1.5 16 16 12 12 8 0 1
"70059" 5 19 298 1 0.5 18820 25348 3 2 2 0 2
"70060" 5 19 258 2 0 36 48 1 1 2 0 1
"70061" 5 19 392 3 0 28 28 3 3 3 0 1
"70062" 5 19 140 2 0.5 745 5915 1 12 4 9 1
"70063" 5 19 0 1 0.5 18820 25348 207 212 2 0 1
"70064" 5 19 606 2 0 1294 1294 861 2 3 0 1
"70065" 5 19 186 3 0 6 6 1 1 5 0 1
"70066" 5 19 300 4 2 9 17 4 4 8 0 1
"70067" 5 19 108 3 2 14 14 1 1 8 0 1
"70068" 5 19 190 4 0 13 13 7 7 5 0 1
"70069" 5 19 242 1 0 5500 25348 2 4 2 0 2
"70070" 5 19 308 2 0 1188 1190 16 21 3 0 1
"70071" 5 19 532 3 1.5 12 54 2 2 6 2 1
"70072" 5 19 226 2 0 14 14 1 1 4 0 1
"70073" 5 19 540 3 0.5 49 123 1 1 4 0 1
"70074" 5 19 236 2 0.5 1245 5915 2 10 3 0 1
"70075" 5 19 314 3 1 NA NA NA NA 6 1 1
"70076" 5 19 138 1 1 12692 25348 NA NA 3 0 1
"70077" 5 19 0 1 0.5 793 3255 13 10 2 18 0
"70078" 5 19 0 1 0 19415 18846 566 2058 1 0 0
"70079" 5 20 0 3 0 950 951 NA NA 4 0 1
"70080" 5 20 156 1 0 11321 25348 68 211 2 0 2
"70081" 5 20 224 2 0 422 422 294 293 2 0 1
"70082" 5 20 270 3 0.5 39 39 1 1 5 0 1
"70083" 5 20 0 1 0 11321 25348 1 1 2 0 2
"70084" 5 20 508 3 0 546 548 94 92 3 0 1
"70085" 5 20 176 2 0 331 331 1 1 2 0 1
"70086" 5 20 284 1 0 3079 3081 24 24 2 0 1
"70087" 5 20 294 3 2 14 14 1 1 8 0 1
"70088" 5 20 190 4 0 13 13 7 7 5 0 1
"70089" 5 20 132 1 0.5 6947 12697 2 NA 2 0 1
"70090" 5 20 286 3 0 35 35 1 NA 4 0 1
"70091" 5 20 222 3 0.5 1 33 1 3 6 26 0
"70092" 5 20 0 1 0 19415 18846 NA 4 1 0 0
"70093" 5 21 194 2 0 5122 5122 NA NA 2 0 1
"70094" 5 21 240 2 2 119 119 2 2 5 0 2
"70095" 5 21 216 2 0 7 7 1 1 2 0 1
"70096" 5 21 140 2 1.5 8 27 NA NA 6 0 1
"70097" 5 21 354 2 0 5002 7193 8 NA 2 0 1
"70098" 5 21 172 1 0 626 NA 7 NA 2 0 2
"70099" 5 21 244 3 1 5 5 2 NA 5 0 1
"70100" 5 21 0 2 0 5122 5122 1 1 2 0 2
"70101" 5 21 200 2 0 23 23 NA NA 2 0 1
"70102" 5 21 228 2 0.5 4 4 NA NA 4 0 1
"70103" 5 21 0 1 0 11321 25348 2 3 2 0 2
"70104" 5 21 486 3 0 188 188 71 71 3 4 1
"70105" 5 21 0 1 0.5 7203 25348 36 20 2 0 1
"70106" 5 21 384 2 0 1 1 NA NA 2 0 1
"70107" 5 21 0 2 0 36 48 NA NA 2 0 1
"70108" 5 21 220 4 0 26 649 4 7 5 13 1
"70109" 5 21 384 2 0.5 112 198 1 NA 3 0 2
