"subj" "expt" "item" "lang" "session" "trial" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT" "syll_len" "word_lex" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "block" "PB" "IC" "SC"
"38649" 1 "hnd2" "35" "Hindi" 2 "39" 19 298 1 298 298 298 298 298 6256 0 0 0 0 0 298 2 "गेंद" 1 20 27 12 12 4 2 19 1 1
"38650" 1 "hnd2" "35" "Hindi" 2 "39" 20 0 0 0 0 0 0 0 6256 0 0 0 0 0 0 2 "पर" 0 5002 7193 12 NA 2 2 19 0 1
"38651" 1 "hnd2" "35" "Hindi" 2 "39" 21 280 1 0 728 728 728 728 6984 0 0 0 0 0 728 3 "शोएब" 0 2 2 1 NA 4 2 21 0 1
"38652" 1 "hnd2" "35" "Hindi" 2 "39" 22 376 1 376 376 376 376 376 7360 0 0 0 0 0 376 3 "मलिक" 1 26 26 1 1 4 2 21 0 1
"38653" 1 "hnd2" "35" "Hindi" 2 "39" 23 0 0 0 0 0 0 0 7360 0 0 0 0 0 0 1 "को" 0 8766 25348 7 4 2 2 21 0 1
"38654" 1 "hnd2" "35" "Hindi" 2 "39" 24 210 1 0 476 476 476 476 7836 0 0 0 0 0 476 2 "कैच" 0.5 6 6 4 NA 3 2 24 0 1
"38655" 1 "hnd2" "35" "Hindi" 2 "39" 25 0 0 0 0 0 0 0 7836 0 0 0 0 0 0 2 "थमा" 0 4 12 2 1 3 2 25 66 0
"38656" 1 "hnd2" "35" "Hindi" 2 "39" 26 948 1 948 948 948 948 1112 8948 0 0 0 1 1 948 2 "बैठे" 1 42 111 2 1 4 2 25 0 0
"38657" 1 "hnd2" "35" "Hindi" 2 "39" 27 0 0 0 0 0 0 0 8948 0 0 0 0 0 0 1 "।" 0 19415 18846 7 14 1 2 25 0 0
"38658" 1 "hnd2" "36" "Hindi" 2 "40" 1 484 1 0 678 678 1038 678 678 360 0 360 0 0 360 2 "धोनी" 0 14 14 NA NA 4 2 1 0 1
"38659" 1 "hnd2" "36" "Hindi" 2 "40" 2 0 0 0 0 0 0 0 678 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 4 NA 2 2 1 0 1
"38660" 1 "hnd2" "36" "Hindi" 2 "40" 3 338 1 0 338 338 572 698 1376 234 0 234 1 1 234 5 "पाकिस्तान" 1.5 525 526 24 29 9 2 2 0 1
"38661" 1 "hnd2" "36" "Hindi" 2 "40" 4 0 0 0 0 0 0 0 1376 0 0 0 0 0 0 1 "के" 0.5 18820 25348 185 191 2 2 2 0 2
"38662" 1 "hnd2" "36" "Hindi" 2 "40" 5 222 1 0 362 362 362 596 1972 0 0 0 1 1 362 3 "खिलाफ" 1 352 389 301 NA 5 2 2 0 1
"38663" 1 "hnd2" "36" "Hindi" 2 "40" 6 576 1 576 576 576 576 576 2548 0 0 0 0 0 576 3 "141" 0 NA NA NA NA 3 2 6 0 1
"38664" 1 "hnd2" "36" "Hindi" 2 "40" 7 202 1 202 202 202 202 202 2750 0 0 0 0 0 202 2 "रन" 0 36 48 NA NA 2 2 6 0 1
"38665" 1 "hnd2" "36" "Hindi" 2 "40" 8 0 0 242 242 242 242 242 2992 0 0 0 0 0 242 1 "के" 0.5 18820 25348 9 16 2 2 6 0 2
"38666" 1 "hnd2" "36" "Hindi" 2 "40" 9 486 1 0 610 1168 1168 1410 4402 558 558 0 1 1 558 5 "बेहतरीन" 0.5 12 12 3 5 7 2 6 0 1
"38667" 1 "hnd2" "36" "Hindi" 2 "40" 10 146 1 0 146 146 910 146 4548 764 0 764 0 0 764 2 "निजी" 1 74 74 NA NA 4 2 6 0 2
"38668" 1 "hnd2" "36" "Hindi" 2 "40" 11 220 1 0 484 484 792 1248 5796 308 0 308 1 1 308 3 "स्कोर" 0.5 17 17 6 6 5 2 6 3 1
"38669" 1 "hnd2" "36" "Hindi" 2 "40" 12 132 1 0 132 754 754 1062 6858 622 622 0 1 1 622 1 "को" 0 8766 25348 2 2 2 2 6 0 1
"38670" 1 "hnd2" "36" "Hindi" 2 "40" 13 0 0 0 0 0 0 0 6858 0 0 0 0 0 0 1 "भी" 0 3079 3081 234 189 2 2 6 0 1
"38671" 1 "hnd2" "36" "Hindi" 2 "40" 14 230 1 0 548 548 548 548 7406 0 0 0 0 0 548 2 "पीछे" 0.5 98 94 3 3 4 2 14 0 1
"38672" 1 "hnd2" "36" "Hindi" 2 "40" 15 188 1 188 188 188 188 188 7594 0 0 0 0 0 188 2 "छोड़" 0 45 89 NA 1 3 2 15 27 0
"38673" 1 "hnd2" "36" "Hindi" 2 "40" 16 0 0 0 0 0 0 0 7594 0 0 0 0 0 0 2 "दिया" 1 1306 3918 10 13 4 2 15 0 0
"38674" 1 "hnd2" "36" "Hindi" 2 "40" 17 0 0 0 0 0 0 0 7594 0 0 0 0 0 0 1 "।" 0 19415 18846 365 774 1 2 15 0 0
"38675" 1 "hnd2" "37" "Hindi" 2 "41" 1 418 1 418 418 418 418 418 418 0 0 0 0 0 418 3 "इससे" 0.5 333 8126 NA NA 4 2 1 0 2
"38676" 1 "hnd2" "37" "Hindi" 2 "41" 2 298 1 0 410 410 410 410 828 0 0 0 0 0 410 3 "पहले" 0.5 700 587 103 113 4 2 1 0 1
"38677" 1 "hnd2" "37" "Hindi" 2 "41" 3 0 0 302 302 302 302 302 1130 0 0 0 0 0 302 2 "यह" 0 1750 8126 11 28 2 2 3 0 1
"38678" 1 "hnd2" "37" "Hindi" 2 "41" 4 192 1 0 480 672 672 974 2104 192 192 0 1 1 192 3 "रिकॉर्ड" 2.5 30 31 1 1 7 2 3 0 1
"38679" 1 "hnd2" "37" "Hindi" 2 "41" 5 538 1 538 538 538 538 538 2642 0 0 0 0 0 538 3 "सौरव" 0 19 19 1 1 4 2 5 0 1
"38680" 1 "hnd2" "37" "Hindi" 2 "41" 6 208 1 208 208 208 208 208 2850 0 0 0 0 0 208 3 "गांगुली" 1 26 26 13 13 7 2 5 0 1
"38681" 1 "hnd2" "37" "Hindi" 2 "41" 7 0 0 0 0 0 0 0 2850 0 0 0 0 0 0 6 "(एडीलेड," 0.5 NA NA NA NA 8 2 5 0 1
"38682" 1 "hnd2" "37" "Hindi" 2 "41" 8 414 1 0 1110 1110 1402 1110 3960 292 0 292 0 0 292 5 "2000)" 0 NA NA NA NA 5 2 5 0 1
"38683" 1 "hnd2" "37" "Hindi" 2 "41" 9 670 1 0 670 670 868 670 4630 198 0 198 0 1 198 2 "और" 0 5122 5122 NA NA 2 2 9 0 2
"38684" 1 "hnd2" "37" "Hindi" 2 "41" 10 152 1 152 152 152 152 152 4782 0 0 0 0 0 152 3 "सचिन" 1 29 29 NA NA 4 2 10 0 1
"38685" 1 "hnd2" "37" "Hindi" 2 "41" 11 328 1 328 328 328 328 328 5110 0 0 0 0 0 328 5 "तेंदुलकर" 1.5 16 16 12 12 8 2 10 0 1
"38686" 1 "hnd2" "37" "Hindi" 2 "41" 12 770 1 0 1114 1114 2014 1114 6224 900 0 900 0 0 308 7 "(रावलपिंडी," 1.5 NA NA NA NA 11 2 10 0 1
"38687" 1 "hnd2" "37" "Hindi" 2 "41" 13 72 1 0 694 1498 2568 1904 8128 1874 804 1070 1 2 222 5 "2004)" 0 NA NA NA NA 5 2 10 0 1
"38688" 1 "hnd2" "37" "Hindi" 2 "41" 14 344 1 0 344 482 482 2536 10664 138 138 0 2 2 138 1 "के" 0.5 18820 25348 NA NA 2 2 10 0 2
"38689" 1 "hnd2" "37" "Hindi" 2 "41" 15 232 1 232 232 232 232 232 10896 0 0 0 0 0 232 2 "नाम" 0 265 273 92 162 3 2 10 11 1
"38690" 1 "hnd2" "37" "Hindi" 2 "41" 16 296 1 296 296 296 296 296 11192 0 0 0 0 0 296 1 "था" 0 1470 3255 1 1 2 2 16 24 0
"38691" 1 "hnd2" "37" "Hindi" 2 "41" 17 126 1 126 126 126 126 126 11318 0 0 0 0 0 126 1 "।" 0 19415 18846 895 2058 1 2 16 0 0
"38692" 1 "hnd2" "38" "Hindi" 2 "42" 1 246 1 0 416 416 416 416 416 0 0 0 0 0 416 5 "पाकिस्तान" 1.5 525 526 NA NA 9 2 1 0 1
"38693" 1 "hnd2" "38" "Hindi" 2 "42" 2 0 0 0 0 0 0 0 416 0 0 0 0 0 0 1 "के" 0.5 18820 25348 185 191 2 2 1 0 2
"38694" 1 "hnd2" "38" "Hindi" 2 "42" 3 238 1 238 238 238 238 238 654 0 0 0 0 0 238 3 "खिलाफ़" 1 28 389 27 NA 5 2 1 0 1
"38695" 1 "hnd2" "38" "Hindi" 2 "42" 4 366 1 366 366 366 366 366 1020 0 0 0 0 0 366 3 "दूसरे" 1 193 2116 1 9 5 2 4 0 2
"38696" 1 "hnd2" "38" "Hindi" 2 "42" 5 336 1 336 336 336 336 336 1356 0 0 0 0 0 336 2 "मैच" 0.5 78 89 NA 7 3 2 4 0 1
"38697" 1 "hnd2" "38" "Hindi" 2 "42" 6 198 1 198 198 198 198 198 1554 0 0 0 0 0 198 1 "में" 1 12692 25348 11 18 3 2 4 0 1
"38698" 1 "hnd2" "38" "Hindi" 2 "42" 7 444 1 444 444 444 444 444 1998 0 0 0 0 0 444 3 "उसने" 0.5 149 6262 14 71 4 2 7 0 1
"38699" 1 "hnd2" "38" "Hindi" 2 "42" 8 502 1 502 502 502 502 502 2500 0 0 0 0 0 502 2 "जहां" 0.5 131 179 1 1 4 2 8 0 2
"38700" 1 "hnd2" "38" "Hindi" 2 "42" 9 278 1 278 278 278 278 278 2778 0 0 0 0 0 278 2 "58" 0 4 4 NA NA 2 2 9 0 3
"38701" 1 "hnd2" "38" "Hindi" 2 "42" 10 364 1 364 364 364 364 364 3142 0 0 0 0 0 364 2 "रनों" 0.5 12 48 NA NA 4 2 9 0 2
"38702" 1 "hnd2" "38" "Hindi" 2 "42" 11 0 0 0 0 0 0 0 3142 0 0 0 0 0 0 1 "से" 0.5 7203 25348 6 16 2 2 9 0 2
"38703" 1 "hnd2" "38" "Hindi" 2 "42" 12 702 1 0 1174 1174 1174 1174 4316 0 0 0 0 0 1174 2 "जीत" 0 54 82 5 11 3 2 12 0 2
"38704" 1 "hnd2" "38" "Hindi" 2 "42" 13 548 1 548 548 548 548 548 4864 0 0 0 0 0 548 3 "हासिल" 1 88 88 8 8 5 2 14 0 2
"38705" 1 "hnd2" "38" "Hindi" 2 "42" 14 316 1 316 316 316 316 316 5180 0 0 0 0 0 316 2 "की," 0 NA NA NA NA 3 2 14 35 1
"38706" 1 "hnd2" "38" "Hindi" 2 "42" 15 388 1 0 760 760 760 760 5940 0 0 0 0 0 760 2 "वहीं" 0.5 164 240 NA NA 4 2 15 6 1
"38707" 1 "hnd2" "38" "Hindi" 2 "42" 16 426 1 426 426 426 426 426 6366 0 0 0 0 0 426 2 "उसे" 0.5 253 6262 1 8 3 2 16 0 1
"38708" 1 "hnd2" "38" "Hindi" 2 "42" 17 458 1 458 458 458 458 458 6824 0 0 0 0 0 458 2 "धोनी" 0 14 14 NA NA 4 2 17 0 1
"38709" 1 "hnd2" "38" "Hindi" 2 "42" 18 0 0 0 0 0 0 0 6824 0 0 0 0 0 0 1 "के" 0.5 18820 25348 2 3 2 2 17 0 2
"38710" 1 "hnd2" "38" "Hindi" 2 "42" 19 190 1 190 190 190 190 190 7014 0 0 0 0 0 190 2 "रूप" 0.5 400 402 155 7 3 2 17 1 1
"38711" 1 "hnd2" "38" "Hindi" 2 "42" 20 244 1 244 244 244 244 244 7258 0 0 0 0 0 244 1 "में" 1 12692 25348 169 NA 3 2 17 0 1
"38712" 1 "hnd2" "38" "Hindi" 2 "42" 21 216 1 216 216 216 216 216 7474 0 0 0 0 0 216 2 "एक" 0 2107 2116 201 373 2 2 21 0 2
"38713" 1 "hnd2" "38" "Hindi" 2 "42" 22 192 1 192 192 192 192 192 7666 0 0 0 0 0 192 2 "नया" 0 49 365 10 21 3 2 21 0 2
"38714" 1 "hnd2" "38" "Hindi" 2 "42" 23 256 1 256 256 256 256 256 7922 0 0 0 0 0 256 3 "स्टार" 0.5 21 22 1 1 5 2 23 0 1
"38715" 1 "hnd2" "38" "Hindi" 2 "42" 24 274 1 0 622 622 622 622 8544 0 0 0 0 0 622 4 "बल्लेबाज" 2 9 17 1 1 8 2 23 1 1
"38716" 1 "hnd2" "38" "Hindi" 2 "42" 25 318 1 318 318 318 318 318 8862 0 0 0 0 0 318 2 "मिल" 1 175 938 1 1 3 2 25 24 0
"38717" 1 "hnd2" "38" "Hindi" 2 "42" 26 138 1 138 138 138 138 138 9000 0 0 0 0 0 138 2 "गया" 0 1961 7560 8 63 3 2 25 0 0
"38718" 1 "hnd2" "38" "Hindi" 2 "42" 27 0 0 0 0 0 0 0 9000 0 0 0 0 0 0 1 "।" 0 19415 18846 538 1871 1 2 25 0 0
"38719" 1 "hnd2" "39" "Hindi" 2 "43" 1 172 1 172 172 172 172 172 172 0 0 0 0 0 172 4 "उधर," 0 NA NA NA NA 4 2 1 0 1
"38720" 1 "hnd2" "39" "Hindi" 2 "43" 2 554 1 554 554 554 554 554 726 0 0 0 0 0 554 3 "आशीष" 0 10 10 NA NA 4 2 2 0 1
"38721" 1 "hnd2" "39" "Hindi" 2 "43" 3 380 1 380 380 380 380 380 1106 0 0 0 0 0 380 3 "नेहरा" 0.5 11 11 6 6 5 2 2 0 1
"38722" 1 "hnd2" "39" "Hindi" 2 "43" 4 0 0 0 0 0 0 0 1106 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 4 NA 2 2 2 0 1
"38723" 1 "hnd2" "39" "Hindi" 2 "43" 5 392 1 0 562 562 562 562 1668 0 0 0 0 0 562 3 "अपने" 0.5 826 1621 119 100 4 2 5 0 2
"38724" 1 "hnd2" "39" "Hindi" 2 "43" 6 232 1 232 232 232 232 232 1900 0 0 0 0 0 232 3 "पहले" 0.5 700 587 5 2 4 2 5 0 2
"38725" 1 "hnd2" "39" "Hindi" 2 "43" 7 390 1 390 390 390 390 390 2290 0 0 0 0 0 390 3 "ओवर" 0 8 11 1 NA 3 2 5 1 1
"38726" 1 "hnd2" "39" "Hindi" 2 "43" 8 256 1 256 256 256 256 256 2546 0 0 0 0 0 256 1 "की" 0 11321 25348 1 1 2 2 5 0 2
"38727" 1 "hnd2" "39" "Hindi" 2 "43" 9 258 1 258 258 258 258 258 2804 0 0 0 0 0 258 3 "दूसरी" 0.5 161 398 10 47 5 2 5 0 2
"38728" 1 "hnd2" "39" "Hindi" 2 "43" 10 262 1 262 262 262 262 262 3066 0 0 0 0 0 262 1 "ही" 0 1862 1863 2 3 2 2 5 0 2
"38729" 1 "hnd2" "39" "Hindi" 2 "43" 11 404 1 404 404 404 404 404 3470 0 0 0 0 0 404 2 "गेंद" 1 20 27 1 1 4 2 5 3 1
"38730" 1 "hnd2" "39" "Hindi" 2 "43" 12 158 1 158 158 158 158 158 3628 0 0 0 0 0 158 2 "पर" 0 5002 7193 12 NA 2 2 5 0 1
"38731" 1 "hnd2" "39" "Hindi" 2 "43" 13 268 1 0 724 724 724 724 4352 0 0 0 0 0 724 3 "सलामी" 0 6 6 1 NA 5 2 13 0 1
"38732" 1 "hnd2" "39" "Hindi" 2 "43" 14 332 1 332 332 332 332 332 4684 0 0 0 0 0 332 4 "बल्लेबाज" 2 9 17 4 4 8 2 13 0 1
"38733" 1 "hnd2" "39" "Hindi" 2 "43" 15 736 1 736 736 736 736 736 5420 0 0 0 0 0 736 4 "अफरीदी" 0 2 2 1 1 6 2 15 0 1
"38734" 1 "hnd2" "39" "Hindi" 2 "43" 16 164 1 0 164 164 322 164 5584 158 0 158 0 0 158 1 "को" 0 8766 25348 2 NA 2 2 15 0 1
"38735" 1 "hnd2" "39" "Hindi" 2 "43" 17 238 1 0 238 428 670 586 6170 432 190 242 1 1 242 3 "बोल्ड" 0.5 2 2 1 NA 5 2 18 0 1
"38736" 1 "hnd2" "39" "Hindi" 2 "43" 18 0 0 246 246 246 246 488 6658 0 0 0 1 1 246 2 "कर" 0 2277 9800 1 2 2 2 18 8 0
"38737" 1 "hnd2" "39" "Hindi" 2 "43" 19 132 1 0 518 894 894 1382 8040 376 376 0 1 1 376 5 "पाकिस्तान" 1.5 525 526 1 1 9 2 19 0 1
"38738" 1 "hnd2" "39" "Hindi" 2 "43" 20 100 1 100 100 100 100 100 8140 0 0 0 0 0 100 1 "की" 0 11321 25348 45 191 2 2 19 0 2
"38739" 1 "hnd2" "39" "Hindi" 2 "43" 21 0 0 0 0 0 0 0 8140 0 0 0 0 0 0 4 "शुरुआत" 1 54 54 39 40 6 2 19 1 1
"38740" 1 "hnd2" "39" "Hindi" 2 "43" 22 726 1 726 726 726 726 726 8866 0 0 0 0 0 726 3 "खराब" 0 47 47 1 1 4 2 23 0 1
"38741" 1 "hnd2" "39" "Hindi" 2 "43" 23 162 1 0 320 320 320 320 9186 0 0 0 0 0 320 2 "कर" 0 2277 9800 2 5 2 2 23 44 0
"38742" 1 "hnd2" "39" "Hindi" 2 "43" 24 0 0 0 0 0 0 0 9186 0 0 0 0 0 0 1 "दी" 0 843 3918 201 753 2 2 23 0 0
"38743" 1 "hnd2" "39" "Hindi" 2 "43" 25 0 0 0 0 0 0 0 9186 0 0 0 0 0 0 1 "।" 0 19415 18846 214 774 1 2 23 0 0
"38744" 1 "hnd2" "40" "Hindi" 2 "44" 1 272 1 0 720 720 720 720 720 0 0 0 0 0 720 8 "इंजमामुल-हक" 1 NA NA NA NA 11 2 1 0 1
"38745" 1 "hnd2" "40" "Hindi" 2 "44" 2 596 1 596 596 596 596 596 1316 0 0 0 0 0 596 4 "(16)" 0 NA NA NA NA 4 2 1 0 1
"38746" 1 "hnd2" "40" "Hindi" 2 "44" 3 272 1 0 984 984 984 984 2300 0 0 0 0 0 984 9 "अब्दुल-रज्जाक" 1.5 NA NA NA NA 13 2 3 0 1
"38747" 1 "hnd2" "40" "Hindi" 2 "44" 4 0 0 0 0 0 0 0 2300 0 0 0 0 0 0 1 "के" 0.5 18820 25348 NA NA 2 2 3 0 2
"38748" 1 "hnd2" "40" "Hindi" 2 "44" 5 226 1 0 508 508 508 508 2808 0 0 0 0 0 508 2 "साथ" 0 1188 1190 757 21 3 2 3 0 1
"38749" 1 "hnd2" "40" "Hindi" 2 "44" 6 0 0 390 390 390 390 390 3198 0 0 0 0 0 390 2 "हुई" 0.5 591 5915 11 25 3 2 3 2 2
"38750" 1 "hnd2" "40" "Hindi" 2 "44" 7 234 1 0 526 1636 1636 2026 5224 1110 1110 0 1 1 1110 6 "गलतफहमी" 0 4 4 1 1 7 2 3 0 1
"38751" 1 "hnd2" "40" "Hindi" 2 "44" 8 230 1 0 230 230 436 230 5454 206 0 206 0 0 206 1 "कि" 1 6478 25348 NA NA 2 2 3 0 2
"38752" 1 "hnd2" "40" "Hindi" 2 "44" 9 288 1 288 288 288 288 494 5948 0 0 0 1 1 288 3 "वजह" 0 182 184 NA 106 3 2 3 1 1
"38753" 1 "hnd2" "40" "Hindi" 2 "44" 10 0 0 0 0 0 0 0 5948 0 0 0 0 0 0 1 "से" 0.5 7203 25348 126 NA 2 2 3 0 1
"38754" 1 "hnd2" "40" "Hindi" 2 "44" 11 174 1 0 544 544 544 544 6492 0 0 0 0 0 544 2 "रन" 0 36 48 NA 1 2 2 13 0 1
"38755" 1 "hnd2" "40" "Hindi" 2 "44" 12 168 1 168 168 168 168 168 6660 0 0 0 0 0 168 3 "आउट" 0 28 28 3 3 3 2 13 0 1
"38756" 1 "hnd2" "40" "Hindi" 2 "44" 13 88 1 88 88 88 88 88 6748 0 0 0 0 0 88 1 "हो" 0 1646 14482 8 NA 2 2 13 14 0
"38757" 1 "hnd2" "40" "Hindi" 2 "44" 14 0 0 0 0 0 0 0 6748 0 0 0 0 0 0 2 "गए" 0 960 7560 151 NA 2 2 13 0 0
"38758" 1 "hnd2" "40" "Hindi" 2 "44" 15 0 0 0 0 0 0 0 6748 0 0 0 0 0 0 1 "।" 0 19415 18846 268 1871 1 2 13 0 0
"38759" 1 "hnd2" "41" "Hindi" 2 "45" 1 252 1 252 252 252 252 252 252 0 0 0 0 0 252 5 "पाकिस्तान" 1.5 525 526 NA NA 9 2 1 0 1
"38760" 1 "hnd2" "41" "Hindi" 2 "45" 2 486 1 0 486 486 790 486 738 304 0 304 0 0 304 2 "टीम" 0 165 186 1 1 3 2 1 0 1
"38761" 1 "hnd2" "41" "Hindi" 2 "45" 3 184 1 184 184 184 184 184 922 0 0 0 0 0 184 1 "के" 0.5 18820 25348 29 34 2 2 1 0 2
"38762" 1 "hnd2" "41" "Hindi" 2 "45" 4 442 1 442 442 442 442 442 1364 0 0 0 0 0 442 3 "कप्तान" 1.5 26 26 2 2 6 2 1 1 1
"38763" 1 "hnd2" "41" "Hindi" 2 "45" 5 108 1 0 108 1954 1954 2258 3622 1846 1846 0 1 1 1846 4 "रज्जाक" 0.5 4 4 1 1 6 2 5 0 1
"38764" 1 "hnd2" "41" "Hindi" 2 "45" 6 562 1 562 562 562 562 562 4184 0 0 0 0 0 562 2 "पर" 0 5002 7193 1 NA 2 2 5 0 1
"38765" 1 "hnd2" "41" "Hindi" 2 "45" 7 0 0 0 838 838 838 838 5022 0 0 0 0 0 838 2 "काफी" 0 257 265 9 18 4 2 7 0 2
"38766" 1 "hnd2" "41" "Hindi" 2 "45" 8 228 1 0 228 580 580 1418 6440 352 352 0 1 1 352 3 "नाराज़" 0.5 1 28 NA 4 6 2 7 0 1
"38767" 1 "hnd2" "41" "Hindi" 2 "45" 9 170 1 170 170 170 170 170 6610 0 0 0 0 0 170 2 "दिखे" 1.5 3 31 NA 1 4 2 9 7 0
"38768" 1 "hnd2" "41" "Hindi" 2 "45" 10 0 0 0 0 0 0 0 6610 0 0 0 0 0 0 1 "।" 0 19415 18846 3 9 1 2 9 0 0
"38769" 1 "hnd2" "42" "Hindi" 2 "46" 1 158 1 0 700 700 700 700 700 0 0 0 0 0 700 6 "बहरहाल," 0 NA NA NA NA 7 2 1 0 1
"38770" 1 "hnd2" "42" "Hindi" 2 "46" 2 250 1 0 522 522 522 522 1222 0 0 0 0 0 522 3 "कप्तान" 1.5 26 26 NA NA 6 2 2 0 1
"38771" 1 "hnd2" "42" "Hindi" 2 "46" 3 0 0 0 0 0 0 0 1222 0 0 0 0 0 0 1 "की" 0 11321 25348 2 5 2 2 2 0 2
"38772" 1 "hnd2" "42" "Hindi" 2 "46" 4 170 1 0 724 724 724 724 1946 0 0 0 0 0 724 3 "विदाई" 1 6 6 3 3 5 2 2 1 1
"38773" 1 "hnd2" "42" "Hindi" 2 "46" 5 0 0 0 0 0 0 0 1946 0 0 0 0 0 0 1 "से" 0.5 7203 25348 1 NA 2 2 2 0 1
"38774" 1 "hnd2" "42" "Hindi" 2 "46" 6 192 1 192 192 192 192 192 2138 0 0 0 0 0 192 2 "पाक" 0 87 87 2 1 3 2 6 0 1
"38775" 1 "hnd2" "42" "Hindi" 2 "46" 7 226 1 0 398 398 398 398 2536 0 0 0 0 0 398 1 "को" 0 8766 25348 3 5 2 2 6 0 1
"38776" 1 "hnd2" "42" "Hindi" 2 "46" 8 0 0 0 0 0 0 0 2536 0 0 0 0 0 0 1 "जो" 0 414 8126 1 325 2 2 8 0 2
"38777" 1 "hnd2" "42" "Hindi" 2 "46" 9 236 1 0 574 574 574 574 3110 0 0 0 0 0 574 3 "झटका" 0 28 59 1 6 4 2 8 0 1
"38778" 1 "hnd2" "42" "Hindi" 2 "46" 10 262 1 262 262 262 262 262 3372 0 0 0 0 0 262 3 "लगा," 0 NA NA NA NA 4 2 10 8 0
"38779" 1 "hnd2" "42" "Hindi" 2 "46" 11 690 1 690 690 690 690 690 4062 0 0 0 0 0 690 3 "उससे" 0.5 62 6262 NA NA 4 2 11 2 1
"38780" 1 "hnd2" "42" "Hindi" 2 "46" 12 454 1 454 454 454 454 454 4516 0 0 0 0 0 454 2 "वह" 0 835 6262 1 53 2 2 12 0 1
"38781" 1 "hnd2" "42" "Hindi" 2 "46" 13 648 1 0 1032 1032 1032 1032 5548 0 0 0 0 0 1032 3 "आखिर" 1 30 30 NA NA 4 2 13 0 1
"38782" 1 "hnd2" "42" "Hindi" 2 "46" 14 366 1 366 366 366 366 366 5914 0 0 0 0 0 366 2 "तक" 0 1014 1015 3 3 2 2 13 0 1
"38783" 1 "hnd2" "42" "Hindi" 2 "46" 15 192 1 192 192 192 192 192 6106 0 0 0 0 0 192 2 "नहीं" 0.5 2830 NA 21 NA 4 2 15 0 1
"38784" 1 "hnd2" "42" "Hindi" 2 "46" 16 306 1 0 482 482 482 482 6588 0 0 0 0 0 482 3 "उबर" 0 7 18 3 NA 3 2 15 7 0
"38785" 1 "hnd2" "42" "Hindi" 2 "46" 17 236 1 236 236 236 236 236 6824 0 0 0 0 0 236 2 "सका" 0 41 1070 1 1 3 2 15 0 0
"38786" 1 "hnd2" "42" "Hindi" 2 "46" 18 0 0 0 0 0 0 0 6824 0 0 0 0 0 0 1 "।" 0 19415 18846 20 297 1 2 15 0 0
"38787" 1 "hnd2" "43" "Hindi" 2 "47" 1 0 0 178 178 178 178 178 178 0 0 0 0 0 178 4 "कैरियर" 1.5 16 16 NA NA 6 2 1 0 1
"38788" 1 "hnd2" "43" "Hindi" 2 "47" 2 222 1 222 222 222 222 400 578 0 0 0 1 1 222 1 "का" 0 5500 25348 3 5 2 2 1 0 2
"38789" 1 "hnd2" "43" "Hindi" 2 "47" 3 276 1 0 276 276 402 276 854 126 0 126 0 0 126 2 "सिर्फ" 2 119 119 3 3 5 2 1 0 1
"38790" 1 "hnd2" "43" "Hindi" 2 "47" 4 402 1 0 774 774 774 774 1628 0 0 0 0 0 774 3 "पांचवां" 1 2 2 NA NA 7 2 1 0 2
"38791" 1 "hnd2" "43" "Hindi" 2 "47" 5 180 1 180 180 180 180 180 1808 0 0 0 0 0 180 2 "मैच" 0.5 78 89 1 1 3 2 1 3 1
"38792" 1 "hnd2" "43" "Hindi" 2 "47" 6 460 1 0 920 920 920 920 2728 0 0 0 0 0 920 2 "खेल" 0.5 55 109 1 5 3 2 6 0 1
"38793" 1 "hnd2" "43" "Hindi" 2 "47" 7 0 0 0 0 0 0 0 2728 0 0 0 0 0 0 2 "रहे" 0.5 988 3304 5 11 3 2 6 0 2
"38794" 1 "hnd2" "43" "Hindi" 2 "47" 8 382 1 0 646 646 646 646 3374 0 0 0 0 0 646 2 "धोनी" 0 14 14 1 1 4 2 8 0 1
"38795" 1 "hnd2" "43" "Hindi" 2 "47" 9 0 0 0 0 0 0 0 3374 0 0 0 0 0 0 1 "की" 0 11321 25348 1 3 2 2 8 0 2
"38796" 1 "hnd2" "43" "Hindi" 2 "47" 10 408 1 0 2050 2050 2050 2050 5424 0 0 0 0 0 2050 3 "बेखौफ़" 0.5 1 1 1 1 5 2 8 0 1
"38797" 1 "hnd2" "43" "Hindi" 2 "47" 11 352 1 352 352 352 352 352 5776 0 0 0 0 0 352 2 "पारी" 0 12 13 1 1 4 2 8 2 1
"38798" 1 "hnd2" "43" "Hindi" 2 "47" 12 0 0 0 0 0 0 0 5776 0 0 0 0 0 0 1 "के" 0.5 18820 25348 1 2 2 2 8 0 2
"38799" 1 "hnd2" "43" "Hindi" 2 "47" 13 234 1 0 488 488 488 488 6264 0 0 0 0 0 488 2 "आगे" 0.5 174 173 17 2 3 2 8 0 1
"38800" 1 "hnd2" "43" "Hindi" 2 "47" 14 256 1 256 256 256 256 256 6520 0 0 0 0 0 256 5 "पाकिस्तानी" 1.5 125 526 1 NA 10 2 14 0 1
